2017-10-21 08:43:08 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:13 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:13 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:17 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:17 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:23 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:23 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:28 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:28 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:33 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:33 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:38 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:38 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:43 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:43 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:48 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:48 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:53 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:53 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:58 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:58 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:02 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:02 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:08 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:08 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:13 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:13 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:18 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:18 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:23 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:23 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:28 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:28 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:31 Giảm ❣EmPlus,4,116.111.87.139,trungq @Bán Nguyên Liệu 9 lượng 0 300 0 80_302_123
2017-10-21 08:44:33 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:33 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:38 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:44:38 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:43 Giảm ❣EmPlus,4,116.111.87.139,trungq @Bán Nguyên Liệu 4 lượng 0 5400 0 80_302_123
2017-10-21 08:44:43 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:48 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:53 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:44:58 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:45:03 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
